子午谷	zǐ wǔ gǔ
子午道	zǐ wǔ dào
子午面	zǐ wǔ miàn
子占	zǐ zhàn
子卯	zǐ mǎo
子卷	zǐ juàn
子厂	zǐ chǎng
子叔	zǐ shū
子口	zǐ kǒu
子口税	zǐ kǒu shuì
子句	zǐ jù
子叶	zǐ yè
子司	zǐ sī
子嗣	zǐ sì
子嗽	zǐ sòu
子囊	zǐ náng
子地	zǐ dì
子城	zǐ chéng
子埝	zǐ niàn
子堤	zǐ dī
子墙	zǐ qiáng
子墨	zǐ mò
子声	zǐ shēng
子壻	zǐ xù
子夏悬鹑	zǐ xià xuán chún
子夜	zǐ yè
子夜歌	zǐ yè gē
子大夫	zǐ dài fū
子头	zǐ tóu
子奇	zǐ qí
子奢	zǐ shē
子女	zǐ nǚ
子女似地	zǐ nǚ shì de
子女玉帛	zǐ nǚ yù bó
子妇	zǐ fù
子妷	zǐ zhí
子姑	zǐ gū
子姒	zǐ sì
子姓	zǐ xìng
子姜	zǐ jiāng
子婴	zǐ yīng
子婿	zǐ xù
子子孙孙	zǐ zǐ sūn sūn
子孙	zǐ sūn
子孙后代	zǐ sūn hòu dài
子孙桶	zǐ sūn tǒng
子孙瑞	zǐ sūn ruì
子孙饭	zǐ sūn fàn
子孙饺子	zǐ sūn jiǎo zi
子孙饽饽	zǐ sūn bō bō
子孝父慈	zǐ xiào fù cí
子学	zǐ xué
子安	zǐ ān
子实	zǐ shí
子客	zǐ kè
子室	zǐ shì
子宫	zǐ gōng
子将	zǐ jiāng
子州	zǐ zhōu
子州支父	zǐ zhōu zhī fù
子平	zǐ píng
子店	zǐ diàn
子弟	zǐ dì
子弟书	zǐ dì shū
子弟兵	zǐ dì bīng
子弟军	zǐ dì jūn
子弦	zǐ xián
子弹	zǐ dàn
子息	zǐ xī
子惠	zǐ huì
子户	zǐ hù
子房	zǐ fáng
子推	zǐ tuī
子时	zǐ shí
子明	zǐ míng
子星	zǐ xīng
子晋	zǐ jìn
子曰行	zǐ yuē xíng
子曰诗云	zǐ yuè shī yún
子月	zǐ yuè
子服	zǐ fú
子期	zǐ qī
子本	zǐ běn
子来	zǐ lái
子桑	zǐ sāng
子棉	zǐ mián
子母	zǐ mǔ
子母印	zǐ mǔ yìn
子母弹	zǐ mǔ dàn
子母扣	zǐ mǔ kòu
子母扣儿	zǐ mǔ kòu ér
子母牛	zǐ mǔ niú
子母环	zǐ mǔ huán
子母相权	zǐ mǔ xiāng quán
子母竹	zǐ mǔ zhú
子母笺	zǐ mǔ jiān
子母筒	zǐ mǔ tǒng
子母舟	zǐ mǔ zhōu
子母钟	zǐ mǔ zhōng
子母钱	zǐ mǔ qián
子母雷	zǐ mǔ léi
子氄	zǐ rǒng
子民	zǐ mín
子气	zǐ qì
子注	zǐ zhù
子满	zǐ mǎn
子濯	zǐ zhuó
子烦	zǐ fán
子爱	zǐ ài
子爵	zǐ jué
子父	zǐ fù
子牟	zǐ mù
子猷	zǐ yóu
子男	zǐ nán
子畜	zǐ chù
子痫	zǐ xián
子皇帝	zǐ huáng dì
子皮	zǐ pí
子目	zǐ mù
子真	zǐ zhēn
子瞻样	zǐ zhān yàng
子石	zǐ shí
子石砚	zǐ shí yàn
子窠	zǐ kē
子童	zǐ tóng
子管里	zǐ guǎn lǐ
子粒	zǐ lì
子索	zǐ suǒ
子绀钱	zǐ gàn qián
子细	zǐ xì
子群	zǐ qún
子羽	zǐ yǔ
子职	zǐ zhí
子育	zǐ yù
子肿	zǐ zhǒng
子胤	zǐ yìn
子胥	zǐ xū
子脾	zǐ pí
子舍	zǐ shè
子药	zǐ yào
子虚	zǐ xū
子虚乌有	zǐ xū wū yǒu
子衣	zǐ yī
子衿	zǐ jīn
子规	zǐ guī
子谅	zǐ liàng
子谷	zǐ gǔ
子贡	zǐ gòng
子路	zǐ lù
子车	zǐ chē
子道	zǐ dào
子部	zǐ bù
子都	zǐ dōu
子野	zǐ yě
子金	zǐ jīn
子钟	zǐ zhōng
子钱	zǐ qián
子钱家	zǐ qián jiā
子陵	zǐ líng
子陵台	zǐ líng tái
子陵溪	zǐ líng xī
子陵滩	zǐ líng tān
子陵濑	zǐ líng lài
子雟	zǐ guī
子韩	zǐ hán
子音	zǐ yīn
子鱼	zǐ yú
子鸡	zǐ jī
子鸭	zǐ yā
子鹃	zǐ juān
子鹅	zǐ é
子麻	zǐ má
子龟	zǐ guī
孔子	kǒng zǐ
孔子学说孔教	kǒng zǐ xué shuō kǒng jiào
孔子庙	kǒng zǐ miào
孔子庙堂碑	kǒng zǐ miào táng bēi
孔曾	kǒng zēng
孕吐	yùn tù
孖仔	mā zǎi
字帖	zì tiè
字帖儿	zì tiě ér
字模	zì mú
字氓	zì méng
字眼儿	zì yǎn er
字迹	zì jì
字迹清楚地	zì jì qīng chǔ de
字里行间	zì lǐ háng jiān
存亡未卜	cún wáng wèi bǔ
存查	cún zhā
存泊	cún bó
存长	cún cháng
孙供奉	sūn gòng fèng
孙卿子	sūn qīng zǐ
孙少奶奶	sūn shào nǎi nai
孙少爷	sūn shào yé
孙曾	sūn zēng
孚甲	fú jiá
孛散	bó sàn
孛相	bó xiāng
孛罗	bó luó
孛老	bó lǎo
孝子	xiào zǐ
孝子慈孙	xiào zǐ cí sūn
孝子爱日	xiào zǐ ài rì
孝子贤孙	xiào zǐ xián sūn
孝子顺孙	xiào zǐ shùn sūn
孝幔子	xiào màn zǐ
孟什维克	mèng shí wéi kè
孟侯	mèng hòu
孟子	mèng zǐ
孢子	bāo zǐ
季兴	jì xīng
季子	jì zǐ
季子裘	jì zǐ qiú
季相	jì xiàng
季肋	jì lèi
孤兴	gū xīng
孤单一人	gū dān yì rén
孤哀子	gū āi zǐ
孤子	gū zǐ
孤孱	gū chán
孤对电子	gū duì diàn zǐ
孤山处士	gū shān chǔ shì
孤峤	gū qiáo
孤文只义	gū wén zhī yì
孤注一掷地	gū zhù yí zhì de
孤独矜寡	gū dú guān guǎ
孤绩	gū jì
孤臣孽子	gū chén niè zǐ
孤身只影	gū shēn zhī yǐng
孤鸾寡鹄	gū luán guǎ hú
孤鸿寡鹄	gū hóng guǎ hú
学佛	xué fó
学地	xué dì
学子	xué zǐ
学有专长	xué yǒu zhuān cháng
学然后知不足	xué rán hòu zhì bù zú
学生子	xué shēng zǐ
学舍	xué shè
孩子头儿	hái zi tóu er
孪子	luán zǐ
孪生子	luán shēng zǐ
孰谁	shú shuí
孱僮	chán tóng
孱困	chán kùn
孱夫	chán fū
孱头	càn tou
孱妇	chán fù
孱嫠	chán lí
孱孱	chán chán
孱庸	chán yōng
孱弱	chán ruò
孱微	chán wēi
孱德	chán dé
孱愚	chán yú
孱懦	chán nuò
孱拙	chán zhuō
孱昏	chán hūn
孱昧	chán mèi
孱浅	chán qiǎn
孱王	chán wáng
孱琐	chán suǒ
孱细	chán xì
孱羸	chán léi
孱肌	chán jī
孱蒙	chán méng
孱质	chán zhì
孱踈	chán shū
孱躯	chán qū
孱钝	chán dùn
孱陋	chán lòu
孱颜	chán yán
孺子	rú zǐ
孺子可教	rú zǐ kě jiào
孺子欢	rú zǐ huān
孺子牛	rú zǐ niú
孽子	niè zǐ
孽子孤臣	niè zǐ gū chén
孽障种子	niè zhàng zhǒng zǐ
宁为玉碎	nìng wéi yù suì
宁为鸡口	nìng wéi jī kǒu
宁侯	níng hòu
宁可	nìng kě
宁可清贫	nìng kě qīng pín
宁可玉碎	nìng kě yù suì
宁处	níng chǔ
宁子	níng zǐ
宁封子	níng fēng zǐ
宁愿	nìng yuàn
宁折不弯	nìng zhé bù wān
宁武子	níng wǔ zǐ
宁死不屈	nìng sǐ bù qū
宁缺勿滥	nìng quē wù làn
宁缺毋滥	nìng quē wú làn
宁肯	nìng kěn
宂沓	rǒng tà
宂长	rǒng cháng
宅地	zhái dì
宅基地	zhái jī dì
宅舍	zhái shè
守丧	shǒu sāng
守侯	shǒu hòu
守分	shǒu fèn
守如处女	shǒu rú chǔ nǚ
守将	shǒu jiàng
守尽	shǒu jìn
守折	shǒu shé
守本分	shǒu běn fèn
守本分地	shǒu běn fèn de
守朴	shǒu piáo
守正不阿	shǒu zhèng bù ē
守舍	shǒu shè
守藏	shǒu zàng
守长	shǒu cháng
守阙抱残	shǒu què bào cán
安于一隅	ān yù yī yù
安全玻璃	ān quán bō li
安公子	ān gōng zǐ
安分	ān fèn
安分守己	ān fèn shǒu jǐ
安分守已	ān fěn shǒu jǐ
安分守纪	ān fèn shǒu jì
安分知足	ān fèn zhī zú
安南子	ān nán zǐ
安厘王	ān xī wáng
安地	ān dì
安坻	ān dǐ
安处	ān chǔ
安处先生	ān chǔ xiān shēng
安子	ān zǐ
安守本分	ān shǒu běn fèn
安宿	ān xiù
安常处顺	ān cháng chǔ shùn
安常守分	ān cháng shǒu fèn
安得虎子	ān de hǔ zǐ
安时处顺	ān shí chǔ shùn
安期子	ān qī zǐ
安步当车	ān bù dàng chē
安泊	ān bó
安碓硙	ān duì wèi
安老怀少	ān lǎo huái shào
安西都护府	ān xī dū hù fǔ
安身为乐	ān shēn wéi lè
安身之地	ān shēn zhī dì
安迹	ān jì
安阇那	ān shé nà
安魂曲	ān hún qǔ
宋之的	sòng zhī dì
宋子	sòng zǐ
完卷	wán juàn
完地	wán dì
宏拓	hóng tuò
宏长	hóng cháng
宓妃	fú fēi
宓子	fú zǐ
宓子贱	fú zǐ jiàn
宓羲	fú xī
宓羲氏	fú xī shì
宕仆	dàng pú
宕子	dàng zǐ
宗圣侯	zōng shèng hòu
宗子	zōng zǐ
宗子试	zōng zǐ shì
宗爷爷	zōng yé ye
宗长	zōng cháng
官仓老鼠	guān cāng láo shǔ
官倒	guān dǎo
官偪民反	guān bèng mín fǎn
官兴	guān xīng
官卷	guān juàn
官地	guān dì
官子	guān zǐ
官官相为	guān guān xiāng wéi
官差	guān chāi
官法帖	guān fǎ tiè
官绩	guān jì
官舍	guān shè
官虾蟆	guān há má
官运亨通	guān yùn hēng gōng
定从	dìng zòng
定光佛杖	dìng guāng fó zhàng
定冠词	dìng guàn cí
定名为	dìng míng wéi
定处	dìng chǔ
定子	dìng zǐ
定定地	deng deng de
定定地望向	deng deng de wàng xiàng
定当	dìng dàng
定性地	deng xìng de
定时地	deng shí de
定时性地	deng shí xìng de
定更	dìng gēng
定期地	deng qī de
定省	dìng xǐng
定省凊温	dìng xǐng qìng wēn
定罪地	deng zuì de
定舍	dìng shè
定远侯	dìng yuǎn hòu
定都	dìng dū
宛似	wǎn sì
宛折	wǎn shé
宛曲	wǎn qǔ
宛潬	wǎn tān
宛肖	wǎn xiāo
宛蟺	wǎn dàn
宜兴壶	yí xīng hú
宜子	yí zǐ
宜濛子	yí méng zǐ
宜蒙子	yí méng zǐ
宝刹	bǎo chà
宝勒	bǎo lè
宝卷	bǎo juàn
宝地	bǎo dì
宝坻	bǎo dǐ
宝头儿	bǎo tou er
宝子	bǎo zǐ
宝幢	bǎo zhuàng
宝应	bǎo yìng
宝盖儿	bǎo gài er
宝翫	bǎo wàn
宝藏	bǎo zàng
宝轝	bǎo yú
宝迹	bǎo jì
宝钻	bǎo zuàn
宝镪	bǎo qiǎng
实与有力	shí yù yǒu lì
实供	shí gòng
实偪处此	shí bèng chǔ cǐ
实切	shí qiē
实地	shí dì
实物地租	shí wù dì zū
实相	shí xiàng
实绩	shí jì
实迹	shí jì
实逼处此	shí bī chǔ cǐ
宠子	chǒng zǐ
审判长	shěn pàn cháng
审处	shěn chǔ
审己度人	shěn jǐ duó rén
审度	shěn duó
审时度势	shěn shí duó shì
审曲	shěn qǔ
审曲面势	shěn qǔ miàn shì
审曲面埶	shěn qǔ miàn xīn
审查	shěn zhā
审校	shěn jiào
客兴	kè xīng
客地	kè dì
客处	kè chǔ
客子	kè zǐ
客舍	kè shè
客裳	kè cháng
客长	kè cháng
宣勒	xuān lè
宣卷	xuān juàn
宣曲	xuān qǔ
宣曲宫	xuān qǔ gōng
宣绩	xuān jì
宣赞舍人	xuān zàn shè rén
室处	shì chǔ
室子	shì zǐ
室舍	shì shè
室隩	shì yù
宥地	yòu dì
宦游子	huàn yóu zǐ
宦迹	huàn jì
宪长	xiàn cháng
宫庭音乐	gōng tíng yīn yuè
宫掖	gōng yè
宫罗	gōng luó
宫舍	gōng shè
宫观	gōng guàn
宫钥	gōng yuè
宫阙	gōng què
宰父	zǎi fǔ
宰相	zǎi xiàng
宰相器	zǎi xiàng qì
宰相肚里好撑船	zǎi xiàng dù lǐ hǎo chēng chuán
害月子	hài yuè zǐ
害臊	hài sào
宴处	yàn chǔ
宴娭	yàn xī
宴安酖毒	yàn ān dān dú
宴席曲	yàn xí qǔ
宴镐	yàn hào
宵兴	xiāo xīng
宵载	xiāo zǎi
家乘	jiā shèng
家人子	jiā rén zǐ
家人父子	jiā rén fù zǐ
家什	jiā shí
家仆	jiā pú
家伙	jiā huo
家伙座儿	jiā huo zuò ér
家伙点	jiā huo diǎn
家处	jiā chǔ
家子	jiā zǐ
家底儿	jiā dǐ er
家当	jiā dàng
家把什	jiā bǎ shí
家无儋石	jiā wú dàn shí
家无担石	jiā wú dàn shí
家生婢子	jiā shēng bì zǐ
家生子	jiā shēng zǐ
家种	jiā zhòng
家累	jiā lěi
家给	jiā jǐ
家给人足	jiā jǐ rén zú
家给户足	jiā jǐ hù zú
家给民足	jiā jǐ mín zú
家舍	jiā shè
家衍人给	jiā yǎn rén jǐ
家衖	jiā lòng
家道从容	jiā dào cōng róng
家长礼短	jiā cháng lǐ duǎn
家长里短	jiā cháng lǐ duǎn
家雀	jiā qiǎo
家雀儿	jiā qiǎo ér
宸掖	chén yè
容城侯	róng chéng hòu
容成子	róng chéng zǐ
容翟	róng zhái
容膝之地	róng xī zhī dì
容臭	róng xiù
容舍	róng shè
容载	róng zǎi
容迹	róng jì
容长	róng cháng
容长脸	róng cháng liǎn
宽大为怀	kuān dà wéi huái
宽影片	kuān yǐng piān
宽朴	kuān piáo
宽绰	kuān chuo
宽舍	kuān shè
宽褪	kuān tùn
宾仆	bīn pú
宾兴	bīn xīng
宾度罗	bīn dù luó
宾氓	bīn méng
宾牟	bīn mù
宾长	bīn cháng
宿分	sù fèn
宿地	sù dì
宿将	sù jiàng
宿柔铤	sù róu tǐng
宿水飡风	xiǔ shuǐ cān fēng
宿水餐风	xiǔ shuǐ cān fēng
宿泊	sù bó
宿痾	sù kē
宿舍	sù shè
宿营地	sù yíng dì
宿雨餐风	xiǔ yǔ cān fēng
寀地	cǎi dì
寂处	jì chǔ
寂天寞地	jì tiān mò dì
寂泊	jì bó
寄传	jì zhuàn
寄似	jì sì
寄兴	jì xīng
寄地	jì dì
寄处	jì chǔ
寄宿舍	jì sù shè
寄应	jì yìng
寄泊	jì bó
寄载	jì zǎi
寄迹	jì jì
寄迹山林	jì jì shān lín
密伺	mì sì
密利迦罗	mì lì jiā luó
密司忒	mì sī tuī
密地	mì dì
密处	mì chǔ
密密麻麻	mì mì mā ma
密折	mì shé
密查	mì zhā
密箐	mì jīng
密缝	mì féng
密诘	mì jié
密迹	mì jì
密靓	mì liàng
密麻麻	mì mā ma
寇掠	kòu lüě
富人侯	fù rén hòu
富商大贾	fù shāng dà gǔ
富商巨贾	fù shāng jù gǔ
富国彊兵	fù guó qiáng bīng
富子	fù zǐ
富室子	fù shì zǐ
富家子	fù jiā zǐ
富平侯	fù píng hòu
富民侯	fù mín hòu
富贾	fù gǔ
寒伧	hán chen
寒假	hán jià
寒地	hán dì
寒寠	hán lóu
寒山子	hán shān zǐ
寒暑假	hán shǔ jià
寒更	hán gēng
寒毛卓竖	hán máo zhuó shù
寒粟子	hán sù zǐ
寒耕暑耘	hán gēng shǔ yùn
寒耕热耘	hán gēng rè yùn
寒舍	hán shè
寒酸相	hán suān xiàng
寒附火者	han fu huo zhe
寒隽	hán jùn
寒颤	hán zhàn
寒颤颤	hán zhàn chàn
寒风子	hán fēng zǐ
寓兴	yù xīng
寓意深长	yù yì shēn cháng
寓泊	yù bó
寓舍	yù shè
寓迹	yù jì
寓镪	yù qiǎng
寓鹄	yù hú
寖兴	jìn xīng
寝兴	qǐn xīng
寝处	qǐn chǔ
寝迹	qǐn jì
察伺	chá sì
察只	chá zhī
察子	chá zǐ
察察为明	chá chá wéi míng
寠人	lóu rén
寠儒	lóu rú
寠夫	lóu fū
寠数	lóu shù
寡为	guǎ wéi
寡凫单鹄	guǎ fú dān hú
寡剌	guǎ là
寡嗛	guǎ qiàn
寡处	guǎ chǔ
寡大夫	guǎ dài fū
寡妇脸子	guǎ fù liǎn zǐ
寡廉鲜耻	guǎ lián xiǎn chǐ
寡薄	guǎ bó
寡见鲜闻	guǎ jiàn xiǎn wén
寡闇	guǎ ān
寡鹄	guǎ hú
寡鹄孤鸾	guǎ hú gū luán
寥夐	liáo xuàn
寥寥可数	liáo liáo kě shǔ
寨圩	zhài xū
寨堡	zhài pù
寨长	zhài cháng
寮子	liáo zǐ
寮舍	liáo shè
寱挣	yì zhèng
寸劲儿	cùn jìn er
寸善片长	cùn shàn piàn cháng
寸土尺地	cùn tǔ chǐ dì
寸地	cùn dì
寸地尺天	cùn dì chǐ tiān
寸折	cùn shé
寸有所长	cùn yǒu suǒ cháng
寸积铢累	cùn jī zhū lěi
寸蹏尺缣	cùn dì chǐ jiān
寸量铢称	cùn liáng zhū chēng
寸铁在手	cùn tiě zāi shǒu
寸长	cùn cháng
寸长尺技	cùn cháng chǐ jì
寸长尺短	cùn cháng chǐ duǎn
寸长片善	cùn cháng piàn shàn
对不住	duì bú zhù
对事不对人	duì shì bú duì rén
对劲儿	duì jìn er
对口相声	duì kǒu xiàng sheng
对合子	duì hé zǐ
对地静止轨道	duì dì jìng zhǐ guǐ dào
对外间接投资	duì wài jiàn jiē tóu zī
对子	duì zǐ
对子戏	duì zǐ xì
对对子	duì duì zǐ
对应	duì yìng
对得住	duì de zhù
对得起	duì de qǐ
对撇子	duì piě zǐ
对比效应	duì bǐ xiào yìng
对牛弹琴	duì niú tán qín
对称	duì chèn
对称与非对称	duì chèn yǔ fēi duì chèn
对称地	duì chèn de
对称多项式	duì chèn duō xiàng shì
对称性	duì chèn xìng
对称轴	duì chèn zhóu
对薄公堂	duì bù gōng táng
寺舍	sì shè
寺观	sì guàn
寻开心	xín kāi xīn
寻死	xín sǐ
寻瑕伺隙	xún xiá sì xì
寻行数墨	xún háng shǔ mò
寻踪觅迹	xún zōng mì jì
寻迹	xún jì
导以取保	dao yi qu bao
导弹基地	dǎo dàn jī dì
寿头模子	shòu tóu mú zǐ
寿头码子	shòu tóu mǎ zǐ
封勒	fēng lè
封地	fēng dì
封妻荫子	fēng qī yìn zǐ
封子	fēng zǐ
封建地租	fēng jiàn dì zū
封甸	fēng diàn
封禅	fēng shàn
封禅书	fēng shàn shū
封禅文	fēng shàn wén
封禅树	fēng shàn shù
封禅藳	fēng shàn gǎo
封豕长蛇	fēng shǐ cháng shé
封豨修蛇	fēng xī yǒu shé
封隩	fēng yù
射侯	shè hòu
射干	yè gān
射的	shè dì
射鹄	shè hú
将令	jiàng lìng
将会尽可能地	jiāng huì jìn kě néng de
将伯之助	qiāng bó zhī zhù
将伯之呼	qiāng bó zhī hū
将佐	jiàng zuǒ
将作少府	jiāng zuò shào fǔ
将兵	jiàng bīng
将功折过	jiāng gōng shé guò
将取固予	jiāng qǔ gū yǔ
将士	jiàng shì
将天就地	jiāng tiān jiù dì
将夺固与	jiāng duó gū yǔ
将官	jiàng guān
将将	qiāng qiāng
将尉	jiàng wèi
将帅	jiàng shuài
将校	jiàng xiào
将略	jiàng lüè
将相	jiàng xiàng
将相之器	jiàng xiàng zhī qì
将相应地	jiàng xiàng yīng de
将纔	jiāng shān
将迎	jiàng yíng
将进酒	qiāng jìn jiǔ
将遇良才	jiàng yù liáng cái
将遇良材	jiàng yù liáng cái
将门	jiàng mén
将门无犬子	jiàng mén wú quǎn zǐ
将门有将	jiàng mén yǒu jiàng
将门虎子	jiàng mén hǔ zǐ
将领	jiàng lǐng
尉犁	yù lí
尉藉	wèi jiè
尉迟	yù chí
尉迟杯	yù chí bēi
尊侯	zūn hòu
小不点儿	xiǎo bù diǎn er
小丫头	xiǎo yā tou
小乐府	xiǎo yuè fǔ
小事一件	xiǎo shì yí jiàn
小人儿	xiǎo rén er
小人儿书	xiǎo rén er shū
小仔	xiǎo zǎi
小会子	xiǎo huì zǐ
小传	xiǎo zhuàn
小传胪	xiǎo zhuàn lú
小侯	xiǎo hòu
小便宜	xiǎo pián yí
小倒	xiǎo dǎo
小冠子夏	xiǎo guàn zi xià
小单于	xiǎo chán yú
小卷	xiǎo juàn
小叔子	xiǎo shū zǐ
小可的	xiǎo kě dì
小哥子	xiǎo gē zǐ
小嘎子	xiǎo gǎ zǐ
小器作	xiǎo qì zuō
小夜曲	xiǎo yè qǔ
小天地	xiǎo tiān dì
小女子	xiǎo nǚ zǐ
小奶奶	xiǎo nǎi nai
小妮子	xiǎo nī zǐ
小妹子	xiǎo mèi zǐ
小姑子	xiǎo gū zǐ
小姑独处	xiǎo gū dú chǔ
小姨子	xiǎo yí zǐ
小娄罗	xiǎo lóu luó
小娘子	xiǎo niáng zǐ
小婆子	xiǎo pó zǐ
小婢子	xiǎo bì zǐ
小媳妇子	xiǎo xí fù zǐ
小子后生	xiǎo zǐ hòu shēng
小学子	xiǎo xué zǐ
小宰相	xiǎo zǎi xiàng
小家伙	xiǎo jiā huo
小家子	xiǎo jiā zǐ
小家子样	xiǎo jiā zǐ yàng
小家子相	xiǎo jiā zǐ xiāng
小将	xiǎo jiàng
小尉迟	xiǎo yù chí
小尽	xiǎo jìn
小崽子	xiǎo zǎi zǐ
小差	xiǎo chāi
小帖儿	xiǎo tiě ér
小廉曲谨	xiǎo lián qǔ jǐn
小意思	xiǎo yì si
小手儿	xiǎo shǒu er
小指头	xiǎo zhǐ tou
小掠	xiǎo lüě
小斗	xiǎo dǒu
小时了了	xiǎo shí liǎo liǎo
小曲	xiǎo qǔ
小曲儿	xiǎo qǔ ér
小月氏	xiǎo ròu zhī
小楼罗	xiǎo lóu luó
小溜子	xiǎo liū zǐ
小牙子	xiǎo yá zǐ
小牢子	xiǎo láo zǐ
小王子	xiǎo wáng zǐ
小番子闲汉	xiǎo fān zǐ xián hàn
小痾	xiǎo kē
小瘪三	xiǎo biē sān
小白长红	xiǎo bái cháng hóng
小相	xiǎo xiàng
小眼薄皮	xiǎo yǎn bó pí
小程子	xiǎo chéng zǐ
小竖子	xiǎo shù zǐ
小纪	xiǎo jǐ
小胡同	xiǎo hú tòng
小胡子	xiǎo hú zǐ
小脚子	xiǎo jiǎo zǐ
小舅子	xiǎo jiù zǐ
小舍	xiǎo shè
小舍人	xiǎo shè rén
小苏打	xiǎo sū dá
小行子	xiǎo háng zǐ
小衣子儿	xiǎo yī zǐ er
小貉	xiǎo mò
小贩子	xiǎo fàn zǐ
小道儿消息	xiǎo dào er xiāo xī
小郎子	xiǎo láng zǐ
小镏子	xiǎo liù zǐ
小门脸儿	xiǎo mén liǎn er
小队子	xiǎo duì zǐ
小院儿	xiǎo yuàn er
小鸡子	xiǎo jī zǐ
少一点	shǎo yì diǎn
少不了	shào bù liǎo
少不得	shào bù dé
少不更事	shào bù gēng shì
少不的	shào bù de
少不经事	shào bù jīng shì
少东家	shào dōng jiā
少儿	shào ér
少先队	shào xiān duì
少商	shào shāng
少壮	shào zhuàng
少壮不努力	shào zhuàng bù nǔ lì
少壮派	shào zhuàng pài
少女	shào nǚ
少女似地	shào nǚ shì de
少女嫩妇	shào nǚ nèn fù
少女装	shào nǚ zhuāng
少女风	shào nǚ fēng
少奶	shào nǎi
少奶奶	shào nǎi nai
少妇	shào fù
少子	shǎo zǐ
少将	shào jiàng
少尉	shào wèi
少小	shào xiǎo
少小无猜	shào xiǎo wú cāi
少帅	shào shuài
少年	shào nián
少年中国学会	shào nián zhōng guó xué huì
少年中国说	shào nián zhōng guó shuō
少年之家	shào nián zhī jiā
少年儿童业余体育学校	shào nián ér tóng yè yú tǐ yù xué xiào
少年先锋营	shào nián xiān fēng yíng
少年先锋队	shào nián xiān fēng duì
少年地	shào nián de
少年场	shào nián chǎng
少年子	shào nián zǐ
少年宫	shào nián gōng
少年得志	shào nián dé zhì
少年法庭	shào nián fǎ tíng
少年犯	shào nián fàn
少年白发	shào nián bái fà
少年维特的烦恼	shào nián wéi tè de fán nǎo
少年老成	shào nián lǎo chéng
少年行	shào nián xíng
少年飘泊者	shào nián piāo bó zhě
少府	shào fǔ
少庶子	shǎo shù zǐ
少康	shào kāng
少成	shào chéng
少成若性	shào chéng ruò xìng
少掌柜	shào zhǎng guì
少林	shào lín
少林寺	shào lín sì
少林拳	shào lín quán
少校	shào xiào
少爷	shào yé
少牢	shào láo
少甚	shǎo shèn
